283,102,6
231,85,5
191,135,1
244,102,1
261,114,2
251,132,6
222,75,8
237,104,2
263,122,5
253,107,6
270,128,6
257,106,3
227,83,7
273,115,9
254,113,2
247,103,7
242,92,8
263,97,6
237,130,8
290,113,2
220,83,10
236,144,3
263,117,5
237,105,8
223,128,9
237,94,9
264,101,9
189,52,4
316,136,2
275,126,9
264,74,2
269,87,5
235,90,5
305,147,9
245,95,5
287,111,10
287,115,4
279,127,6
236,104,8
245,94,7
287,120,3
234,79,7
310,110,6
285,143,7
187,86,6
274,98,8
234,79,8
289,107,6
286,90,2
251,115,1
206,78,9
249,89,8
289,100,4
264,100,4
254,118,3
226,115,5
245,107,9
239,62,9
271,151,2
198,119,10
258,115,2
216,43,5
265,92,4
235,116,6
222,107,4
238,98,10
222,93,3
216,95,8
198,114,1
253,127,9
283,79,6
263,98,1
282,83,2
235,77,4
255,85,5
270,108,4
271,89,10
208,112,1
238,129,1
246,90,8
228,95,9
241,87,10
265,86,1
247,97,1
290,99,5
245,106,8
284,122,6
235,129,6
293,64,9
303,147,2
264,147,3
247,90,1
258,116,7
237,122,3
273,117,10
244,130,3
222,64,7
223,120,5
258,119,8
279,131,2
251,109,4
225,92,3
257,95,7
298,125,10
271,88,5
229,115,10
214,134,2
252,114,9
268,99,1
272,102,8
276,123,9
234,84,10
209,122,2
265,114,10
174,77,6
223,62,7
203,89,10
284,115,3
249,118,8
267,113,6
323,124,8
292,106,9
256,96,8
296,65,10
229,124,6
254,95,1
255,95,6
239,110,4
212,151,1
242,113,2
320,96,8
250,106,6
247,87,6
242,127,9
248,138,2
279,109,2
198,85,6
250,102,3
274,48,4
266,89,9
260,141,5
255,135,8
235,84,5
259,137,4
274,85,6
219,127,8
301,110,10
255,106,9
242,89,5
282,88,9
217,125,10
245,74,3
230,123,4
240,94,3
225,101,4
208,96,1
253,82,8
201,103,8
270,102,10
215,97,7
225,110,7
240,96,7
227,107,6
243,117,7
254,130,1
242,73,10
276,121,1
247,143,6
241,65,8
230,91,7
245,121,1
243,123,2
248,101,3
241,115,3
297,86,5
238,127,8
236,109,3
250,84,7
203,141,6
242,104,4
258,90,3
248,137,8
261,74,9
267,112,2
259,79,2
240,76,9
270,73,7
225,107,3
253,111,2
271,107,2
285,109,9
284,132,8
213,85,8
258,90,10
223,106,2
256,99,7
236,107,7
216,119,8
193,136,1
273,102,5
244,121,6
319,98,5
251,103,8
277,78,6
240,118,5
239,95,4
290,101,3
261,88,9
262,99,2
277,107,8
221,75,7
239,41,3
231,117,4
257,81,1
236,79,10
235,100,5
213,107,3
288,132,7
226,71,4
231,107,9
243,89,1
249,90,7
251,84,8
245,109,3
234,103,9
213,91,9
228,114,7
230,131,2
258,86,3
239,70,4
285,75,6
266,87,7
172,135,7
269,104,4
287,85,7
214,63,1
237,98,10
262,89,10
265,89,10
293,117,8
274,112,5
291,85,2
233,114,6
264,63,10
262,102,10
244,113,9
238,115,10
260,79,7
278,90,2
286,87,2
211,109,10
267,73,9
208,82,7
267,101,10
217,125,5
234,121,2
213,87,7
233,63,6
231,93,6
262,107,9
255,96,7
244,102,1
249,118,7
271,86,2
240,114,7
270,78,1
287,84,6
270,96,8
285,130,6
245,104,10
232,92,4
298,84,10
245,104,6
211,108,8
236,123,7
227,94,1
248,84,2
300,99,10
208,105,9
227,103,1
221,92,2
239,92,3
265,97,10
252,99,10
229,97,7
301,100,5
271,55,6
245,122,4
210,105,4
205,109,2
233,114,8
238,102,3
