4925,101,9
5350,82,10
5625,113,4
4140,114,7
4575,94,1
4320,120,8
5300,91,1
4595,100,3
4985,152,6
4880,91,4
5945,128,10
4855,119,10
5500,87,1
5580,104,2
4865,135,7
5175,100,9
3860,120,8
5005,101,2
5475,49,3
5520,89,9
4805,64,2
5100,119,1
5165,130,1
4755,100,9
5540,80,2
5675,92,5
4985,118,7
5340,84,7
5310,128,1
6015,94,7
5275,107,9
4705,120,5
4500,82,8
4755,109,8
4820,124,7
4635,122,6
4370,66,7
4890,123,4
5585,110,1
5440,125,1
4290,106,6
4840,102,2
5275,100,2
5465,93,5
5220,91,2
4885,86,4
4715,106,8
4660,114,6
5065,104,9
4810,112,1
5065,88,4
5250,100,10
5255,126,5
5220,83,7
5065,98,6
4440,94,4
5875,104,9
5220,90,10
3645,140,6
5060,73,8
5530,79,3
5355,33,9
4920,101,7
4280,106,1
4305,70,8
4730,81,4
4005,72,4
4625,82,5
5130,109,5
5500,81,10
4630,116,1
4825,97,3
5650,44,9
4095,119,2
5180,97,4
5115,100,7
5655,78,2
5140,111,9
4915,119,7
4910,82,7
4670,115,7
4610,87,7
5000,100,10
4030,124,3
4290,129,8
4235,106,8
3285,61,9
4850,42,9
5435,118,6
4915,74,10
5035,115,9
4850,91,1
4690,84,9
5345,66,3
4390,101,9
5330,132,9
5275,92,6
4170,84,3
4495,111,4
5535,122,3
5190,120,8
4815,108,8
4870,99,7
5960,129,10
4650,88,9
5650,96,4
3985,96,5
5390,103,8
5005,114,5
5415,106,10
4810,92,2
5240,102,2
4975,102,9
5790,97,8
4795,67,4
4745,110,2
4795,94,8
5240,86,3
5255,123,8
4540,85,6
4670,124,10
5375,102,8
4795,86,3
4990,128,6
5190,101,9
5895,99,8
4875,154,3
5305,93,2
5785,89,10
5480,79,4
4980,100,3
4770,79,1
5160,115,3
5075,91,2
5160,101,1
4400,127,7
7035,88,6
4815,119,1
4715,84,8
4790,82,1
4225,95,6
5605,58,4
4540,124,3
5070,105,10
5285,66,7
5220,98,2
4030,98,2
4980,87,1
4945,115,9
4535,96,10
4495,107,10
4175,131,1
5705,123,3
3860,107,2
5235,95,1
5515,103,7
5190,79,10
5805,84,4
4970,79,5
5040,73,6
5650,125,4
4325,88,1
4715,83,2
5955,96,2
5130,145,8
5485,90,2
4880,82,10
4900,89,8
5990,78,9
4350,88,7
5190,101,7
5230,101,6
4010,127,6
4310,77,2
4765,102,10
5015,101,7
4835,105,3
4110,76,2
4585,69,9
5035,127,6
4275,117,1
4420,133,9
5640,83,9
5510,129,8
4645,92,1
5755,69,1
5005,79,10
4380,91,5
4075,107,7
5165,136,9
5900,117,8
4955,120,10
5225,122,7
4300,103,10
4680,135,8
5140,108,2
4685,121,1
5260,101,1
4895,98,1
5410,92,10
5280,97,4
5120,112,2
5620,32,3
4350,97,10
4215,99,7
4650,114,1
5485,92,2
4945,108,4
4815,68,5
4610,67,2
5715,130,6
5385,111,9
5045,117,8
5060,83,2
4735,80,8
4370,108,10
5780,107,4
5120,73,3
4400,65,4
5445,95,7
5250,94,9
4975,102,7
4085,131,5
4555,78,6
4340,112,7
5135,128,7
4335,119,7
5375,95,6
4735,116,4
5205,96,10
4590,114,2
4755,79,4
4890,117,7
4900,92,8
4865,84,7
4800,118,8
4465,133,9
4750,80,8
5415,104,10
4755,69,2
5390,86,5
4840,165,10
4730,81,8
3950,121,4
4655,87,10
5030,89,6
4800,90,7
5385,101,3
3985,108,7
5565,124,5
5235,108,8
5545,104,4
5255,97,7
4135,105,3
4225,127,7
5525,82,2
4765,104,3
4655,105,3
5320,117,3
5215,106,4
5060,70,1
5650,143,5
4475,76,3
4560,123,4
4575,83,6
5585,104,3
4685,117,6
5195,81,4
4335,97,10
4380,101,2
5185,97,1
5170,138,10
4705,87,4
5055,134,7
5200,100,10
4185,105,4
4710,97,2
4655,112,2
5390,76,8
4765,86,7
4730,105,10
4890,75,10
5465,86,1
4450,88,8
5750,98,5
4320,75,3
4765,112,9
5520,126,2
5300,133,4
5400,90,2
4880,62,2
4625,98,8
4560,116,9
5635,100,8
5435,109,1
5350,106,4
4955,58,3
5250,86,9
5300,109,3
4725,111,2
5355,79,8
4620,80,5
5750,90,1
4840,102,1
4775,118,5
5320,75,5
4890,111,9
4800,122,10
5780,142,1
5075,165,4
4450,94,6
5020,115,8
5165,117,9
5900,71,3
5125,110,2
5600,108,4
4735,102,5
5060,90,2
4670,135,6
5785,139,7
5145,96,5
4660,83,8
5025,118,4
5200,123,4
4870,96,2
5500,81,2
5730,132,9
4605,104,1
4570,73,8
4870,91,10
5490,110,5
5295,122,4
5340,36,2
5670,76,7
5525,61,7
5300,65,3
5570,106,6
4865,89,5
4630,109,6
4645,57,10
4740,104,9
4940,84,1
4785,146,8
5435,102,3
5075,49,2
4955,111,1
5080,117,4
4585,77,8
5295,114,3
5245,79,7
6435,88,9
5550,89,6
4905,76,9
4375,84,6
5185,124,3
4955,59,10
5465,111,5
5550,109,2
4755,95,5
5420,105,1
5300,107,4
4330,124,4
5445,93,9
4995,85,7
4795,94,10
4420,83,10
5255,144,2
4930,126,7
4930,61,2
5170,83,6
5065,103,3
5245,112,8
3685,107,2
4230,128,3
5090,117,3
4635,102,7
4220,107,4
5620,110,9
4330,98,10
4180,108,6
5050,102,9
4930,97,5
5155,108,10
4060,89,3
5450,150,4
5420,98,7
4805,110,8
5415,111,6
5115,127,7
5765,88,5
5420,106,7
3895,112,5
4730,127,9
5285,83,8
5300,78,4
4285,87,5
6135,103,7
4675,101,10
5165,115,1
3850,69,8
5370,99,1
5250,79,8
4835,120,3
5360,86,4
4850,104,7
5635,91,5
5695,117,2
4765,87,10
5270,144,5
4500,119,4
4605,117,1
5675,114,2
5465,118,5
5045,103,8
5330,128,1
4855,100,1
5110,87,3
4780,104,2
4975,103,2
4390,116,5
4940,92,3
4685,53,7
4070,137,10
4275,129,9
5000,82,6
5875,111,5
5610,109,9
4845,141,7
4245,103,3
4665,128,10
4920,103,4
4430,113,10
5175,118,8
3705,108,10
5125,104,9
5780,84,4
4225,96,7
4240,83,10
5670,93,8
4795,102,9
5365,129,2
4920,89,9
4230,88,1
3945,116,10
4635,66,10
4590,64,7
5665,102,6
4630,85,5
3835,135,1
4880,102,1
5220,114,2
5020,132,6
4445,75,8
4745,104,2
5265,122,5
5060,107,6
5415,128,6
5150,106,3
4550,83,7
5475,115,9
5085,113,2
4945,103,7
4845,92,8
5270,97,6
4755,130,8
5815,113,2
4410,83,10
4720,144,3
5260,117,5
4750,105,8
4470,128,9
4755,94,9
5295,101,9
3780,52,4
6335,136,2
5500,126,9
5280,74,2
5390,87,5
4705,90,5
6100,147,9
4905,95,5
5740,111,10
5740,115,4
5585,127,6
4725,104,8
4900,94,7
5755,120,3
4685,79,7
6215,110,6
5705,143,7
3740,86,6
5485,98,8
4680,79,8
5790,107,6
5735,90,2
5025,115,1
4135,78,9
4985,89,8
5790,100,4
5290,100,4
5090,118,3
4520,115,5
4910,107,9
4790,62,9
5430,151,2
3960,119,10
5165,115,2
4320,43,5
5305,92,4
4715,116,6
4455,107,4
4775,98,10
4450,93,3
4330,95,8
3960,114,1
5065,127,9
5670,79,6
5265,98,1
5640,83,2
4705,77,4
5100,85,5
5415,108,4
5430,89,10
4160,112,1
4770,129,1
4925,90,8
4560,95,9
4830,87,10
5305,86,1
4940,97,1
5805,99,5
4905,106,8
5685,122,6
4715,129,6
5860,64,9
6065,147,2
5285,147,3
4955,90,1
5175,116,7
4745,122,3
5465,117,10
4880,130,3
4445,64,7
4475,120,5
5160,119,8
5590,131,2
5030,109,4
4500,92,3
5140,95,7
5970,125,10
5425,88,5
4585,115,10
4285,134,2
5040,114,9
5375,99,1
5445,102,8
5530,123,9
4680,84,10
4195,122,2
5315,114,10
3495,77,6
4470,62,7
4060,89,10
5680,115,3
4990,118,8
5355,113,6
6460,124,8
5855,106,9
5125,96,8
5925,65,10
4595,124,6
5095,95,1
5110,95,6
4790,110,4
4255,151,1
4845,113,2
6410,96,8
5010,106,6
4950,87,6
4850,127,9
4975,138,2
5580,109,2
3970,85,6
5000,102,3
5495,48,4
5335,89,9
5215,141,5
5115,135,8
4705,84,5
5195,137,4
5495,85,6
4385,127,8
6035,110,10
5110,106,9
4840,89,5
5640,88,9
4350,125,10
4910,74,3
4605,123,4
4800,94,3
4510,101,4
4170,96,1
5070,82,8
4025,103,8
5410,102,10
4300,97,7
4515,110,7
4810,96,7
4550,107,6
4870,117,7
5095,130,1
4840,73,10
5530,121,1
4940,143,6
4830,65,8
4615,91,7
4905,121,1
4865,123,2
4970,101,3
4825,115,3
5950,86,5
4770,127,8
4730,109,3
5010,84,7
4070,141,6
4850,104,4
5170,90,3
4960,137,8
5220,74,9
5350,112,2
5180,79,2
4805,76,9
5405,73,7
4510,107,3
5070,111,2
5435,107,2
5700,109,9
5685,132,8
4275,85,8
5170,90,10
4465,106,2
5125,99,7
4730,107,7
4330,119,8
3865,136,1
5465,102,5
4885,121,6
6395,98,5
5030,103,8
5550,78,6
4810,118,5
4795,95,4
5810,101,3
5230,88,9
5240,99,2
5545,107,8
4435,75,7
4785,41,3
4635,117,4
5140,81,1
4725,79,10
4715,100,5
4275,107,3
5775,132,7
4525,71,4
4635,107,9
4870,89,1
4995,90,7
5030,84,8
4905,109,3
4680,103,9
4265,91,9
4560,114,7
4605,131,2
5165,86,3
4795,70,4
5700,75,6
5320,87,7
3450,135,7
5390,104,4
5755,85,7
4280,63,1
4740,98,10
5250,89,10
5300,89,10
5875,117,8
5495,112,5
5820,85,2
4660,114,6
5280,63,10
5245,102,10
4880,113,9
4770,115,10
5205,79,7
5570,90,2
5735,87,2
4225,109,10
5355,73,9
4160,82,7
5340,101,10
4345,125,5
4680,121,2
4265,87,7
4675,63,6
4625,93,6
5240,107,9
5110,96,7
4885,102,1
4990,118,7
5435,86,2
4800,114,7
5405,78,1
5755,84,6
5400,96,8
5710,130,6
4915,104,10
4655,92,4
5965,84,10
4915,104,6
4235,108,8
4725,123,7
4550,94,1
4975,84,2
6015,99,10
4160,105,9
4550,103,1
4425,92,2
4790,92,3
5305,97,10
5040,99,10
4595,97,7
6020,100,5
5425,55,6
4900,122,4
4205,105,4
4100,109,2
4665,114,8
4760,102,3
